time_s,radius_cm,temperature_C,moisture_kg_per_kg,A_T,A_C,log_D_ratio,D_m2_per_s
6569,0,47.784925348511976,2.2488145162993494,0.7881253498819711,-0.023634843643774446,0.7644905062381967,1.211776388707215e-8
6569,1,47.98370381820917,1.9950000840895452,0.7955508755357388,-0.049093312031590196,0.7464575635041486,1.1901203424563845e-8
6569,2,48.547582555660775,1.2717357753822542,0.8165650707576932,-0.17737649911643225,0.639188571641261,1.069066072890106e-8
6570,0,47.78617230104602,2.2486914983778137,0.7881719594418223,-0.023645790700912123,0.7645261687409102,1.2118196044565516e-8
6570,1,47.984813369739506,1.9948846972713268,0.7955922979043569,-0.04910635895144088,0.746485938952916,1.190154113134316e-8
6570,2,48.54833246677294,1.2716715446131075,0.8165929688117488,-0.17739437155423052,0.6391985972575183,1.0690767909900341e-8
6571,0,47.78741808869944,2.2485684764232516,0.7882185250981814,-0.02365673931481237,0.764561785783369,1.2118627666555064e-8
6571,1,47.9859239486013,1.9947693174728223,0.7956337583392261,-0.04911940658681691,0.7465143517524092,1.1901879292249008e-8
6571,2,48.54906800502878,1.271607285803169,0.8166203320431223,-0.17741225360118704,0.6392080784419353,1.0690869271522968e-8
6572,0,47.788662715622145,2.248445450450407,0.788265047007181,-0.023667689484477235,0.7645973575227037,1.211905875488675e-8
6572,1,47.98703555567438,1.9946539446740572,0.7956752568724006,-0.049132454939963835,0.7465428019324367,1.1902217907674351e-8
6572,2,48.54978952766553,1.271542999149104,0.8166471737488674,-0.1774301452052051,0.6392170285436624,1.0690964956318693e-8
6573,0,47.78990618623021,2.2483224204739964,0.7883115253348983,-0.023678641208910736,0.7646328841259876,1.211948931152737e-8
6573,1,47.988148188879364,1.994538578855676,0.7957167934254592,-0.049145504013058304,0.7465712894124009,1.1902556976698112e-8
6573,2,48.55049737296078,1.2714786848402124,0.8166735065203433,-0.1774480463162177,0.6392254602041256,1.0691055099285255e-8
6574,0,47.79114850520721,2.2481993865087007,0.7883579602574019,-0.0236895944871196,0.7646683657702823,1.2119919338565143e-8
6574,1,47.989261843265304,1.9944232199989784,0.795758367812783,-0.049158553808203796,0.7465998140045792,1.190289649712407e-8
6574,2,48.55119186173592,1.2714143430589335,0.8166993422991677,-0.17746595688604813,0.6392333854131196,1.0691139828467031e-8
6575,0,47.79238967750595,2.248076348569174,0.7884043519608167,-0.02370054931811236,0.7647038026427043,1.2120348838210525e-8
6575,1,47.99037651111092,1.9943078680859492,0.7957999797453384,-0.04917160432742719,0.7466283754179113,1.190323646552574e-8
6575,2,48.551873298702596,1.2713499739813088,0.8167246924273283,-0.17748387686828235,0.6392408155590459,1.069121926549119e-8
6576,0,47.79362970834895,2.2479533066700332,0.7884507006413425,-0.023711505700900515,0.764739194940442,1.2120777812796446e-8
6576,1,47.99149218203571,1.9941925230992756,0.7958416288348251,-0.04918465557267692,0.7466569732621482,1.1903576877295594e-8
6576,2,48.55254197367092,1.2712855777773941,0.8167495676921489,-0.17750180621815442,0.6392477614739944,1.0691293526048808e-8
6577,0,47.79486860322949,2.2478302608258582,0.7884970065052954,-0.023722463634498252,0.7647745428707972,1.2121206264778823e-8
6577,1,47.992608843119015,1.9940771850223757,0.7958833145981304,-0.04919770754581954,0.7466856070523109,1.1903917726697966e-8
6577,2,48.55319816263777,1.2712211546116408,0.8167739783668019,-0.17751974489244193,0.63925423347436,1.0691362720328329e-8
6578,0,47.79610636791099,2.247707211051195,0.7885432697690783,-0.023733423117922352,0.7648098466511559,1.2121634196736243e-8
6578,1,47.99372647902432,1.9939618538394077,0.7959250364619708,-0.04921076024863864,0.7467142762133321,1.190425900692414e-8
6578,2,48.55384212876976,1.2711567046432348,0.81679793424689,-0.17753769284937185,0.6392602413975181,1.0691426953406963e-8
6579,0,47.79734300842778,2.247584157360546,0.7885894906592105,-0.02374438415019293,0.7648451065090175,1.2122061611370315e-8
6579,1,47.994845072128115,1.9938465295352905,0.7959667937677012,-0.049223813682832594,0.7467429800848686,1.1904600710149493e-8
6579,2,48.554474123293,1.2710922280264114,0.8168214446835645,-0.17755565004853374,0.6392657946350309,1.0691486325605037e-8
6580,0,47.79857853108394,2.2474610997683806,0.788635669412286,-0.023755346730332718,0.7648803226819533,1.2122488511505208e-8
6580,1,47.99596460265048,1.9937312120957065,0.7960085857761979,-0.04923686785001407,0.7467717179261839,1.1904942827591458e-8
6580,2,48.555094386302116,1.2710277249107442,0.8168445186136346,-0.17757361645079997,0.6392709021628347,1.0691540932808163e-8
6581,0,47.79981294245216,2.2473380382891195,0.7886818062749337,-0.023766310857368144,0.7649154954175655,1.212291490008717e-8
6581,1,47.99708504878649,1.993615901507115,0.7960504116727651,-0.049249922751708544,0.7468004889210565,1.1905285349567833e-8
6581,2,48.55570314749537,1.2709631954414073,0.816867164586926,-0.17759159201825314,0.6392755725686728,1.0691590866759961e-8
6582,0,47.80104624937249,2.247214972937143,0.7887279015037622,-0.023777276530328805,0.7649506249734334,1.2123340780183879e-8
6582,1,47.99820638683722,1.9935005977567521,0.7960922705720228,-0.049262978389354166,0.7468292921826687,1.190562826555485e-8
6582,2,48.556300626846614,1.2708986397594169,0.8168893907913052,-0.1776095767141197,0.6392798140771855,1.069163621532981e-8
6583,0,47.8022784589501,2.247091903726788,0.7887739553652857,-0.0237882437482477,0.764985711617038,1.2123766154983574e-8
6583,1,47.99932859133941,1.9933853008326345,0.7961341615227591,-0.04927603476430136,0.7468581267584578,1.1905971564244804e-8
6583,2,48.55688703521853,1.270834058001858,0.8169112050754863,-0.17762757050270694,0.6392836345727794,1.069167706275689e-8
6584,0,47.80350957855304,2.246968830672345,0.7888199681358236,-0.023799212510161507,0.7650207556256621,1.2124191027793844e-8
6584,1,48.00045163519286,1.9932700107235608,0.7961760835126824,-0.04928909187781262,0.7468869916348698,1.1906315233602534e-8
6584,2,48.55746257492581,1.2707694503020852,0.8169326149699994,-0.1776455733493479,0.6392870416206514,1.0691713489874529e-8
6585,0,47.80473961580876,2.246845753788057,0.788865940101397,-0.02381018281511066,0.7650557572862864,1.2124615402040404e-8
6585,1,48.00157548978467,1.993154727419105,0.7962180354730627,-0.04930214973106319,0.7469158857419995,1.1906659260920571e-8
6585,2,48.55802744025107,1.2707048167899184,0.8169536277064013,-0.17766358522034728,0.639290042486054,1.0691745574315776e-8
6586,0,47.805968578601,2.2467226730881182,0.7889118715575811,-0.023821154662139403,0.7650907168954417,1.21250392812653e-8
6586,1,48.00270012510991,1.993039450909614,0.7962600162832367,-0.04931520832514127,0.7469448079580955,1.190700363287267e-8
6586,2,48.558581817920654,1.270640157591818,0.8169742502349763,-0.17768160608293276,0.6392926441520435,1.0691773390702789e-8
6587,0,47.807196475065346,2.246599588586673,0.7889577628093617,-0.023832128050296046,0.7651256347590657,1.2125462669125215e-8
6587,1,48.00382550988881,1.992924181186203,0.7963020247749805,-0.04932826766104844,0.746973757113932,1.1907348335565786e-8
6587,2,48.55912588754201,1.27057547283105,0.816994489241015,-0.17769963590520996,0.639294853335805,1.0691797010821037e-8
6588,0,47.80842331358484,2.2464765002978138,0.7890036141709639,-0.023843102978633023,0.7651605111923309,1.2125885569389388e-8
6588,1,48.00495161167884,1.9928089182407485,0.796344059736707,-0.04934132773970058,0.7470027319970064,1.1907693354589956e-8
6588,2,48.5596598220084,1.2705107626278371,0.8170143511598865,-0.17771767465612046,0.6392966765037661,1.0691816503780563e-8
6589,0,47.80964910278436,2.2463534082355814,0.7890494259656313,-0.02385407944620686,0.7651953465194244,1.2126307985936965e-8
6589,1,48.00607839698309,1.9926936620658744,0.7963861199174984,-0.04935438856192917,0.7470317313555692,1.1908038675066213e-8
6589,2,48.56018378787264,1.2704460270995026,0.8170338421909403,-0.17773572230540197,0.6392981198855383,1.0691831936164753e-8
6590,0,47.81087385152522,2.2462303124139584,0.7890951985254447,-0.02386505745207889,0.7652301410733658,1.2126729922754799e-8
6590,1,48.00720583135345,1.9925784126549497,0.7964282040309749,-0.04936745012848166,0.7470607539024933,1.1908384281692604e-8
6590,2,48.5606979456933,1.2703812663606038,0.817052968310396,-0.17775377882355178,0.6392991894868442,1.0691843372168271e-8
6591,0,47.812097568898345,2.246107212846878,0.7891409321910456,-0.023876036995314303,0.7652648951957314,1.2127151383934143e-8
6591,1,48.008333879489136,1.9924631700020712,0.7964703107589527,-0.04938051244002337,0.7470897983189293,1.1908730158787634e-8
6591,2,48.56120245035656,1.270316480523055,0.8170717352833282,-0.17777184418179276,0.6392998911015355,1.0691850873725289e-8
6592,0,47.81332026421797,2.245984109548211,0.789186627311417,-0.023887018074983526,0.7652996092364335,1.2127572373667971e-8
6592,1,48.00946250533043,1.9923479341020554,0.7965124387549652,-0.049393575497138235,0.7471188632578271,1.1909076290332172e-8
6592,2,48.56169745137403,1.2702516696962445,0.8170901486747415,-0.17778991835204108,0.6393002303227004,1.0691854500628013e-8
6593,0,47.814541947013346,2.2458610025317753,0.7892322842435645,-0.023898000690161066,0.7653342835534035,1.2127992896247157e-8
6593,1,48.01059167214752,1.9922327049504234,0.7965545866475713,-0.04940663930033065,0.7471479473472407,1.1909422660008732e-8
6593,2,48.56218309316082,1.270186833987142,0.817108213859929,-0.17780800130687655,0.6393002125530525,1.0691854310637523e-8
6594,0,47.81576262702115,2.245737891811326,0.7892779033522296,-0.02390898483992669,0.7653689185123029,1.2128412956056985e-8
6594,1,48.01172134262467,1.9921174825433898,0.7965967530434936,-0.049419703850026524,0.7471770491934672,1.190976925123883e-8
6594,2,48.56265951529417,1.2701219735004052,0.8171259360340966,-0.17782609301951324,0.6392998430145833,1.069185035958678e-8
6595,0,47.816982314176904,2.2456147774005624,0.789323485009577,-0.023919970523364698,0.7654035144862124,1.2128832557573395e-8
6595,1,48.01285147893992,1.9920022668778519,0.7966389365305976,-0.04943276914657458,0.747206167384023,1.1910116047218372e-8
6595,2,48.56312685275483,1.2700570883384699,0.817143320221347,-0.17784419346377472,0.6392991267575723,1.0691842701476741e-8
6596,0,47.8182010186058,2.2454916593131173,0.7893690295948476,-0.0239309577395648,0.7654380718552828,1.2129251705358762e-8
6596,1,48.01398204283954,1.991887057951366,0.7966811356806797,-0.049445835190248894,0.7472353004904307,1.1910463030950836e-8
6596,2,48.563585236152306,1.2699921786016422,0.8171603712830686,-0.17786230261406855,0.6392980686690001,1.0691831388566149e-8
6597,0,47.81941875061317,2.2453685375625665,0.7894145374940008,-0.02394194648762142,0.7654725910063794,1.2129670404057588e-8
6597,1,48.01511299570893,1.9917718557621449,0.796723349052099,-0.04945890198124926,0.7472644470708497,1.1910810185278553e-8
6597,2,48.564034791936066,1.2699272443881895,0.8171770939257812,-0.17788042044536115,0.6392966734804201,1.0691816471455503e-8
6598,0,47.820635520674394,2.2452454121624177,0.789460009099341,-0.023952936766634552,0.7655070723327064,1.2130088658391972e-8
6598,1,48.016244298638554,1.991656660309034,0.7967655751922498,-0.049471969519703674,0.7472936056725461,1.1911157492912103e-8
6598,2,48.56447564259228,1.2698622857944113,0.8171934927084823,-0.17789854693315854,0.6392949457753238,1.0691797999165652e-8
6599,0,47.821851339424526,2.245122283126118,0.789505444809125,-0.023963928575709163,0.7655415162334158,1.213050647315686e-8
6599,1,48.01737591248574,1.9915414715915023,0.7968078126398691,-0.04948503780566954,0.7473227748341995,1.1911504936457789e-8
6599,2,48.56490790682924,1.2697973029147194,0.8172095720495314,-0.1779166820534839,0.6392928899960475,1.0691776019211494e-8
6600,0,47.8230662176472,2.2449991504670503,0.7895508450271442,-0.02397492191395551,0.7655759231131887,1.2130923853214996e-8
6600,1,48.01850779793303,1.9914262896096246,0.7968500599272006,-0.04949810683913547,0.7473519530880651,1.1911852498443346e-8
6600,2,48.56533169975069,1.2697322958417119,0.8172253362331096,-0.1779348257828574,0.6392905104502522,1.0691750577671092e-8
6601,0,47.82428016626386,2.2448760141985287,0.7895962101623414,-0.023985916780489606,0.7656102933818518,1.213134080349227e-8
6601,1,48.019639915542015,1.9913111143640654,0.7968923155820299,-0.04951117662002313,0.7473811389620068,1.1912200161342174e-8
6601,2,48.56577707631425,1.2696673090417776,0.8172419032369135,-0.1779529657109885,0.639288937525925,1.0691733760369734e-8
6602,0,47.825493196321716,2.244752874333804,0.789641540628329,-0.0239969131744326,0.7656446274538964,1.2131757328971883e-8
6602,1,48.02077222580389,1.9911959458560664,0.7969345781295414,-0.049524247148188615,0.7474103309813528,1.1912547907595423e-8
6602,2,48.56623691420635,1.2696023418184175,0.8172590081213976,-0.17797110203086985,0.6392879060905278,1.0691722732542763e-8
6603,0,47.82670531898224,2.244629730886057,0.789686836842991,-0.024007911094911467,0.7656789257480795,1.2132173434689524e-8
6603,1,48.021904689186464,1.9910807840874343,0.7969768460940979,-0.04953731842342392,0.747439527670674,1.1912895719633159e-8
6603,2,48.56670348433124,1.269537382408512,0.8172763633790808,-0.17798923802541766,0.6392871253536632,1.0691714385123938e-8
6604,0,47.827916545508785,2.2445065838684037,0.7897320992279927,-0.0240189105410586,0.765713188686934,1.2132589125727451e-8
6604,1,48.02303726617789,1.9909656290605175,0.7970191180008636,-0.04955039044545924,0.7474687275554043,1.1913243579893693e-8
6604,2,48.56717395157204,1.2694724266321022,0.8172938635488891,-0.1780073748614275,0.6392864886874616,1.069170757807292e-8
6605,0,47.8291268872544,2.244383433293892,0.789777328208349,-0.024029911512011965,0.7657474166963371,1.2133004407209216e-8
6605,1,48.02416991732689,1.9908504807781962,0.7970613923772969,-0.049563463213964445,0.7474979291633325,1.1913591470841328e-8
6605,2,48.56764670778719,1.2694074720950757,0.8173114488110916,-0.17802551320745524,0.6392859356036364,1.069170166466403e-8
6606,0,47.83033635564926,2.2442602791754984,0.7898225242119348,-0.024040914006915496,0.7657816102050192,1.2133419284293767e-8
6606,1,48.025302603280515,1.9907353392438691,0.7971036677545764,-0.049576536728550245,0.7475271310260262,1.1913939374983347e-8
6606,2,48.568120694903925,1.269342517194388,0.8173290798076477,-0.17804365351139328,0.6392854262962544,1.0691696219302832e-8
6607,0,47.83154496218816,2.2441371215261325,0.7898676876690328,-0.024051918024918722,0.7658157696441141,1.2133833762169946e-8
6607,1,48.02643528481857,1.9906202044614372,0.7971459426688694,-0.04958961098877011,0.7475563316800993,1.1914287274885111e-8
6607,2,48.568595158395865,1.2692775607629347,0.817346728471998,-0.1780617960995514,0.6392849323724465,1.0691690938420827e-8
6608,0,47.832752718417524,2.244013960358636,0.7899128190118375,-0.024062923565176773,0.7658498954466607,1.2134247846050479e-8
6608,1,48.02756792288571,1.9905050764352876,0.7971882156625444,-0.04960268599412212,0.7475855296684223,1.1914635153184491e-8
6608,2,48.569069532059224,1.269212601904749,0.8173643737429467,-0.1780799412226314,0.6392844325203153,1.0691685594157661e-8
6609,0,47.833959635922824,2.243890795685777,0.7899579186739908,-0.024073930626850915,0.7658839880471399,1.2134661541166343e-8
6609,1,48.02870047862111,1.990389955170283,0.7972304852852647,-0.049615761744050135,0.7476147235412146,1.1914982992604884e-8
6609,2,48.56954337580824,1.2691476399062869,0.817381999250727,-0.17809808908047328,0.6392839101702537,1.0691680009356491e-8
6610,0,47.83516572631558,2.2437676275202585,0.7900029870900933,-0.024084939209107866,0.7659180478809855,1.2135074852760828e-8
6610,1,48.02983291338636,1.990274840671744,0.7972727500950407,-0.04962883823794564,0.7476439118570951,1.1915330775967764e-8
6610,2,48.57001633871219,1.2690826741837589,0.8173995919420503,-0.17811623983674488,0.6392833521053054,1.0691674042706304e-8
6611,0,47.83637100122047,2.2436444558747093,0.7900480246952227,-0.02409594931112054,0.7659520753841021,1.2135487786083708e-8
6611,1,48.030965188792536,1.9901597329454364,0.7973150086592306,-0.049641915475149255,0.7476730931840813,1.1915678486204582e-8
6611,2,48.57048813546133,1.269017704249575,0.8174171412046475,-0.1781343936282997,0.6392827475763478,1.0691667579281694e-8
6612,0,47.83757547226261,2.2435212807616938,0.7900930319244639,-0.024106960932067142,0.7659860709923968,1.2135900346385526e-8
6612,1,48.032097266727895,1.9900446319975584,0.7973572595555767,-0.04965499345495216,0.7477022661006245,1.191602610636914e-8
6612,2,48.57095853057957,1.2689527296898038,0.8174346382800156,-0.17815255057146248,0.6392820877085531,1.0691660524196914e-8
6613,0,47.838779151054965,2.2433981021937015,0.7901380092124305,-0.02411797407113225,0.7660200351412982,1.2136312538911788e-8
6613,1,48.033229109387115,1.9899295378347273,0.7973995013733036,-0.04966807217659754,0.7477314291967061,1.1916373619650649e-8
6613,2,48.57142732739021,1.268887750148383,0.8174520758529519,-0.1781707107664318,0.6392813650865201,1.0691652798170243e-8
6614,0,47.83998204918541,2.243274920183156,0.7901829569927878,-0.02412898872750586,0.7660539682652819,1.2136724368897175e-8
6614,1,48.03436067930409,1.9898144504639617,0.797441732714332,-0.049681151639282765,0.7477605810750493,1.1916721009388208e-8
6614,2,48.57189436004493,1.2688227653156865,0.8174694477550344,-0.17818887430046737,0.639280573454567,1.0691644334319606e-8
6615,0,47.84118417820468,2.2431517347424084,0.7902278756977941,-0.024140004900384048,0.76608787079741,1.2137135841559964e-8
6615,1,48.03549193938809,1.9896993698926695,0.7974839521946281,-0.049694231842160284,0.7477897203524678,1.1917068259086896e-8
6615,2,48.5723594876067,1.268757774920004,0.8174867487445185,-0.17820704125026526,0.6392797074942533,1.0691635075783932e-8
6616,0,47.84238554961369,2.243028545883742,0.7902727657578402,-0.024151022588968566,0.7661217431688716,1.2137546962096446e-8
6616,1,48.03662285296422,1.9895842961286334,0.7975261584457239,-0.04970731278433973,0.7478188456613842,1.1917415352435897e-8
6616,2,48.572822589555514,1.2686927787210518,0.8175039743391465,-0.1782252116837671,0.6392787626553793,1.0691624973916258e-8
6617,0,47.84358617485157,2.2429053536193706,0.7903176276009882,-0.024162041792467028,0.7661555858085212,1.2137957735675303e-8
6617,1,48.03775338381699,1.9894692291799907,0.7975683501163245,-0.04972039446489004,0.7478479556514345,1.1917762273327639e-8
6617,2,48.573283562308944,1.268627776504923,0.8175211206867211,-0.17824338566156683,0.6392777350251543,1.0691613986884926e-8
6618,0,47.84478606528383,2.242782157961441,0.7903624616525419,-0.024173062510092543,0.7661893991424493,1.213836816743242e-8
6618,1,48.038883496236366,1.989354169055222,0.7976105258740457,-0.04973347688284044,0.7478770489912052,1.1918109005878542e-8
6618,2,48.57374231648268,1.2685627680801004,0.8175381844632038,-0.17826156323802247,0.6392766212251814,1.0691602078572189e-8
6619,0,47.84598523219072,2.242658958922029,0.7904072683346073,-0.02418408474106423,0.766223183593543,1.2138778262465508e-8
6619,1,48.040013155064436,1.989239115763133,0.7976526844071417,-0.04974656003718299,0.7479061243699586,1.1918455534449612e-8
6619,2,48.5741987747019,1.2684977532742463,0.8175551627912817,-0.17827974446215056,0.6392754183291312,1.0691589217694012e-8
6620,0,47.84718368675558,2.2425357565131465,0.7904520480656461,-0.024195108484606508,0.7662569395810396,1.2139188025828705e-8
6620,1,48.041142325741745,1.9891240693128303,0.7976948244262355,-0.049759643926874916,0.7479351804993606,1.1918801843667072e-8
6620,2,48.57465286983109,1.2684327319316036,0.8175720531745323,-0.17829792937835012,0.6392741237961822,1.0691575377088453e-8
6621,0,47.848381440054276,2.242412550746734,0.7904968012601056,-0.024206133739949846,0.7662906675201557,1.2139597462528049e-8
6621,1,48.04227097435129,1.9890090297137133,0.7977369446659651,-0.049772728550839536,0.7479642161151255,1.1919147918442005e-8
6621,2,48.57510454352608,1.2683677039108479,0.8175888534435634,-0.17831611802700126,0.6392727354165622,1.0691560533133397e-8
6622,0,47.84957850304397,2.24228934163467,0.7905415283279736,-0.024217160506329806,0.7663243678216438,1.214000657751609e-8
6622,1,48.04339906765944,1.988893996975448,0.7977790438865078,-0.04978581390796954,0.7479932299785382,1.1919493743988551e-8
6622,2,48.575553745036885,1.2683026690833101,0.8176055617114593,-0.17833431044496018,0.6392712512664991,1.0691544665264932e-8
6623,0,47.850774886552685,2.242166129188763,0.7905862296744061,-0.024228188782987867,0.7663580408914182,1.2140415375687344e-8
6623,1,48.04452657315257,1.9887789711079529,0.797821120874939,-0.04979889999712822,0.7480222208778107,1.191983930584011e-8
6623,2,48.57600043021086,1.2682376273314793,0.8176221763367243,-0.17835250666597668,0.6392696696707476,1.0691527755576684e-8
6624,0,47.8519706012694,2.242042913420761,0.7906309056993491,-0.02423921856917051,0.7663916871301786,1.2140823861873697e-8
6624,1,48.0456534590683,1.9886639521213783,0.7978631744464132,-0.04981198681715203,0.7480511876292611,1.1920184589863469e-8
6624,2,48.576444560653854,1.2681725785477425,0.8176386958920534,-0.17837070672104452,0.6392679891710089,1.0691509788482183e-8
6625,0,47.85316565773414,2.241919694342342,0.790675556797176,-0.02425024986413013,0.7664253069330459,1.2141232040839989e-8
6625,1,48.0467796944219,1.9885489400260898,0.7979052034451273,-0.0498250743668523,0.7480801290782749,1.1920529582270276e-8
6625,2,48.576886103021536,1.2681075226333025,0.8176551191379943,-0.17838891063870324,0.639266208499291,1.0691490750430031e-8
6626,0,47.85436006632846,2.2417964719651255,0.7907201833563172,-0.024261282667124,0.7664589006891932,1.214163991727951e-8
6626,1,48.04790524902697,1.9884339348326485,0.7979472067451064,-0.04983816264501766,0.7481090441000888,1.1920874269626478e-8
6626,2,48.577325028414045,1.2680424594972595,0.8176714450004023,-0.178407118445294,0.6392643265551083,1.0691470629660141e-8
6627,0,47.85555383726651,2.2416732463006666,0.7907647857589457,-0.02427231697741468,0.766492468781531,1.2142047495810164e-8
6627,1,48.04903009351009,1.9883189365517995,0.7979891832507492,-0.0498512516504151,0.748137931600334,1.1921218638858824e-8
6627,2,48.577761311858936,1.2679773890558104,0.8176876725512292,-0.17842533016518228,0.639262342386047,1.0691449415995945e-8
6628,0,47.85674698058627,2.2415500173604577,0.7908093643806389,-0.024283352794270085,0.7665260115863688,1.2142454780970353e-8
6628,1,48.05015419932068,1.9882039451944467,0.7980311318971842,-0.049864341381792965,0.7481667905153913,1.1921562677259166e-8
6628,2,48.57819493186398,1.2679123112315551,0.817703800991876,-0.1784435458209512,0.6392602551709248,1.0691427100664334e-8
6629,0,47.85793950614129,2.2414267851559333,0.7908539195900718,-0.024294390116962893,0.7665595294731089,1.2142861777215234e-8
6629,1,48.05127753873555,1.9880889607716468,0.7980730516504524,-0.04987743183788172,0.7481956198125707,1.1921906372486652e-8
6629,2,48.57862587003136,1.2678472259528923,0.8177198296388395,-0.17846176543356976,0.6392580642052698,1.0691403676140415e-8
6630,0,47.85913142359278,2.241303549698465,0.7908984517487184,-0.024305428944771033,0.7665930228039474,1.2143268488913093e-8
6630,1,48.05240008485909,1.9879739832945842,0.7981149415074955,-0.04989052301739654,0.748224418490099,1.1922249712567642e-8
6630,2,48.57905411072088,1.2677821331534895,0.8177357579111925,-0.17847998902254045,0.639255768888652,1.0691379136012052e-8
6631,0,47.86032274240197,2.241180310999369,0.7909429612105741,-0.024316469276977004,0.766626491933597,1.2143674920341933e-8
6631,1,48.05352181161872,1.9878590127745686,0.7981568004960071,-0.049903614919037824,0.7482531855769693,1.1922592685893963e-8
6631,2,48.5794796407562,1.2677170327718152,0.8177515853196462,-0.17849821660602924,0.6392533687136169,1.0691353474861556e-8
6632,0,47.861513471822974,2.2410570690699005,0.7909874483218835,-0.024327511112868478,0.766659937209015,1.2144081075686184e-8
6632,1,48.05464269375739,1.9877440492230103,0.7981986276741323,-0.04991670754149392,0.7482819201326384,1.1922935281219353e-8
6632,2,48.579902449167236,1.2676519247507239,0.8177673114569778,-0.17851644820098136,0.6392508632559964,1.0691326688162075e-8
6633,0,47.86270362089622,2.240933823921263,0.7910319134209004,-0.024338554451737368,0.766693358969163,1.2144486959033742e-8
6633,1,48.05576270682217,1.9876290926514175,0.7982404221300518,-0.04992980088344132,0.7483106212466104,1.192327748765457e-8
6633,2,48.58032252696326,1.267586809037088,0.817782935989582,-0.17853468382322374,0.6392482521663583,1.0691298772186186e-8
6634,0,47.863893198441914,2.240810575564601,0.791076356837637,-0.024349599292880438,0.7667267575447566,1.2144892574372938e-8
6634,1,48.0568818271509,1.987514143071377,0.7982821829814761,-0.049942894943546964,0.7483392880379292,1.1923619294661376e-8
6634,2,48.58073986693245,1.2675216855814713,0.8177984586500158,-0.1785529234875558,0.63924553516246,1.0691269723925208e-8
6635,0,47.86508221305413,2.240687324011008,0.791120778893647,-0.024360645635598775,0.7667601332580481,1.2145297925589862e-8
6635,1,48.05800003185566,1.9873992004945462,0.7983239093750347,-0.049955989720469156,0.7483679196545656,1.1923960692045294e-8
6635,2,48.58115446346446,1.2674565543378342,0.8178138792303984,-0.17857116720783148,0.6392427120225669,1.0691239541017747e-8
6636,0,47.866270673095194,2.240564069271521,0.79116517990182,-0.02437169347919813,0.7667934864226219,1.2145703016465867e-8
6636,1,48.059117298805,1.9872842649326463,0.798365600485606,-0.04996908521285824,0.7483965152727478,1.1924301669947678e-8
6636,2,48.58156631239246,1.2673914152632708,0.8178291975765357,-0.17858941499703254,0.6392397825795032,1.0691208221686106e-8
6637,0,47.86745858669085,2.2404408113571317,0.7912095601661967,-0.024382742822987906,0.7668268173432088,1.2146107850675291e-8
6637,1,48.06023360660456,1.9871693363974494,0.7984072555155947,-0.04998218141935824,0.7484250740962364,1.1924642218837109e-8
6637,2,48.581975410852515,1.267326268317771,0.8178444135826973,-0.1786076668673346,0.6392367467153628,1.0691175764679715e-8
6638,0,47.86864596172482,2.2403175502787747,0.7912539199817611,-0.0243937936662823,0.7668601263154788,1.2146512431782929e-8
6638,1,48.061348934576415,1.987054414900772,0.798448873694162,-0.049995278338607306,0.7484535953555547,1.192498232950028e-8
6638,2,48.58238175715857,1.2672611134640073,0.8178595271869504,-0.17862592283016662,0.6392336043567838,1.0691142169224617e-8
6639,0,47.86983280583511,2.240194286047342,0.7912982596343158,-0.024404846008399015,0.7668934136259168,1.2146916763242503e-8
6639,1,48.06246326273768,1.9869395004544652,0.7984904542764222,-0.05000837596923912,0.748482078307183,1.1925321993032427e-8
6639,2,48.58278535068905,1.2671959506671373,0.8178745383669496,-0.1786441828962658,0.6392303554706837,1.0691107434977852e-8
6640,0,47.87101912640982,2.240071018673674,0.7913425794003118,-0.024415899848659987,0.7669266795516518,1.2147320848394553e-8
6640,1,48.063576571778476,1.9868245930704067,0.7985319965426287,-0.05002147430988368,0.7485105222327451,1.192566120082768e-8
6640,2,48.58318619178703,1.2671307798946343,0.817889447136229,-0.17866244707572468,0.6392270000605044,1.0691071561987321e-8
6641,0,47.87220493058314,2.239947748168566,0.791386879546716,-0.02442695518639083,0.7669599243603252,1.2147724690464841e-8
6641,1,48.064688843039846,1.9867096927605001,0.7985734997973348,-0.05003457335916734,0.7485389264381674,1.1925999944569074e-8
6641,2,48.58358428166867,1.2670656011161212,0.8179042535407852,-0.17868071537803742,0.6392235381627478,1.069103455065473e-8
6642,0,47.87339022523289,2.239824474542773,0.7914311603308968,-0.024438012020920486,0.7669931483099763,1.2148128292562925e-8
6642,1,48.065800058491085,1.986594799536662,0.7986149633685581,-0.0500476731157144,0.7485672902528437,1.1926338216218647e-8
6642,2,48.583979622341644,1.267000414303226,0.8179189576560536,-0.1786989878121398,0.6392199698439138,1.0690996401702852e-8
6643,0,47.874575016976934,2.239701197806999,0.7914754220005163,-0.02444907035158211,0.7670263516489343,1.2148531657680824e-8
6643,1,48.066910200707554,1.9864799134108213,0.7986563866069448,-0.050060773578147005,0.7485956130287978,1.1926676008007475e-8
6643,2,48.58437221653154,1.2669352194294499,0.8179335595841598,-0.17871726438644644,0.6392162951977134,1.0690957116145726e-8
6644,0,47.875759312171326,2.2395779179719124,0.7915196647934394,-0.024460130177711606,0.7670595346157277,1.2148934788691916e-8
6644,1,48.068019252848394,1.9863650343949146,0.7986977688849507,-0.050073874745085865,0.7486238941398649,1.1927013312425968e-8
